#timeslot	 max ID in flow 1-max ID ACKed in flow 1	 max ID in flow 2-max ID ACKed in flow 2
46859	86	41
46860	88	41
46861	88	45
46862	92	47
46863	96	49
46864	62	28
46865	62	29
46866	61	25
46867	61	26
46868	59	24
46869	60	26
46870	60	28
46871	61	31
46872	61	32
46873	62	32
46874	63	32
46875	67	28
46876	68	30
46877	70	31
46878	71	31
46879	74	37
46880	77	37
46881	82	39
46882	84	39
46883	87	39
46884	89	40
46885	93	40
46886	95	43
46887	96	45
46888	97	46
46889	102	48
46890	106	50
46891	76	29
46892	77	27
46893	79	28
46894	80	29
46895	81	30
46896	83	33
46897	86	36
46898	74	37
46899	75	41
46900	76	30
46901	77	31
46902	80	32
46903	71	28
46904	70	28
46905	72	28
46906	70	28
46907	70	28
46908	68	25
46909	71	26
46910	73	24
46911	77	23
46912	79	27
46913	82	27
46914	83	28
46915	86	29
46916	87	29
46917	88	30
46918	88	24
46919	90	26
46920	90	26
46921	92	27
46922	92	27
46923	94	22
46924	94	21
46925	96	20
46926	98	21
46927	99	21
46928	63	20
46929	65	22
46930	65	23
46931	67	23
46932	68	24
46933	70	27
46934	72	27
46935	73	28
46936	76	29
46937	77	30
46938	78	30
46939	81	36
46940	82	36
46941	83	39
46942	84	39
46943	88	39
46944	68	22
46945	74	23
46946	75	26
46947	77	20
46948	81	21
46949	81	21
46950	83	19
46951	84	21
46952	85	22
46953	87	25
46954	89	21
46955	91	24
46956	69	25
46957	71	26
46958	73	28
46959	74	29
46960	75	33
46961	78	33
46962	79	34
46963	81	34
46964	82	39
46965	84	39
46966	86	41
46967	88	42
46968	91	46
46969	66	32
46970	65	33
46971	67	30
46972	66	31
46973	69	33
46974	71	33
46975	72	28
46976	75	28
46977	75	29
46978	77	30
46979	78	32
46980	72	31
46981	71	24
46982	73	24
46983	74	25
46984	74	27
46985	79	28
46986	79	23
46987	81	23
46988	84	21
46989	84	20
46990	88	23
46991	89	23
46992	89	24
46993	92	27
46994	92	18
46995	92	22
46996	94	22
46997	95	22
46998	97	20
46999	100	20
47000	104	18
47001	95	16
47002	94	17
47003	92	17
47004	92	15
47005	91	19
47006	95	19
47007	95	17
47008	96	19
47009	96	16
47010	96	17
47011	96	16
47012	97	16
47013	100	17
47014	101	19
47015	103	20
47016	104	21
47017	105	22
47018	106	20
47019	108	21
47020	110	13
47021	112	12
47022	114	15
47023	114	16
47024	114	14
47025	118	12
47026	82	10
47027	81	9
47028	81	8
47029	80	9
47030	83	8
47031	83	11
47032	84	12
47033	84	13
47034	84	13
47035	85	6
47036	86	7
47037	87	3
47038	88	3
47039	90	7
47040	91	6
47041	93	9
47042	97	7
47043	98	6
47044	100	5
47045	76	4
47046	76	3
47047	77	5
47048	77	8
47049	81	10
47050	82	10
47051	88	12
47052	88	15
47053	88	15
47054	91	17
47055	93	18
47056	93	22
47057	93	22
47058	94	25
47059	96	26
47060	96	27
47061	96	27
47062	96	28
47063	100	29
47064	101	30
47065	101	32
47066	105	33
47067	107	35
47068	108	35
47069	110	35
47070	113	36
47071	114	37
47072	116	37
47073	119	37
47074	122	39
47075	126	39
47076	129	41
47077	81	6
47078	84	8
47079	80	8
47080	84	9
47081	85	9
47082	87	10
47083	91	10
47084	94	13
47085	83	14
47086	86	4
47087	86	5
47088	84	5
47089	84	4
47090	84	3
47091	84	5
47092	83	7
47093	83	6
47094	85	9
47095	81	12
47096	82	13
47097	84	14
47098	85	7
47099	85	8
47100	87	10
47101	91	10
47102	93	12
47103	91	13
47104	91	16
47105	92	17
47106	92	23
47107	92	25
47108	93	27
47109	95	28
47110	98	28
47111	98	29
47112	100	29
47113	102	31
47114	104	31
47115	104	32
47116	105	32
47117	106	33
47118	106	37
47119	108	38
47120	111	39
47121	112	41
47122	115	43
47123	118	45
47124	119	47
47125	119	50
47126	121	50
47127	122	51
47128	125	52
47129	127	52
47130	130	53
47131	130	55
47132	131	57
47133	76	3
47134	78	4
47135	80	2
47136	83	3
47137	85	4
47138	87	5
47139	88	2
47140	89	1
47141	91	1
47142	72	0
47143	70	0
47144	74	0
47145	76	1
47146	79	2
47147	81	2
47148	82	3
47149	85	2
47150	86	4
47151	87	4
47152	90	5
47153	73	3
47154	71	2
47155	70	4
47156	69	5
47157	69	6
47158	72	5
47159	76	8
47160	79	8
47161	79	8
47162	81	10
47163	83	11
47164	85	12
47165	88	15
47166	90	16
47167	93	18
47168	93	20
47169	91	21
47170	92	21
47171	95	22
47172	74	13
47173	75	15
47174	74	13
47175	76	14
47176	77	15
47177	78	11
47178	80	11
47179	81	11
47180	81	12
47181	81	12
47182	84	13
47183	86	15
47184	86	17
47185	89	17
47186	90	20
47187	87	23
47188	87	23
47189	89	25
47190	92	27
47191	67	11
47192	67	11
47193	66	13
47194	67	12
47195	66	13
47196	67	13
47197	70	13
47198	74	15
47199	77	16
47200	80	10
47201	82	8
47202	73	8
47203	75	7
47204	74	8
47205	74	6
47206	75	7
47207	79	7
47208	82	11
47209	84	12
47210	87	15
47211	89	16
47212	90	16
47213	95	8
47214	97	9
47215	98	10
47216	98	10
47217	98	8
47218	98	13
47219	75	13
47220	77	14
47221	79	15
47222	82	9
47223	82	10
47224	77	8
47225	80	11
47226	81	11
47227	82	15
47228	84	15
47229	86	18
47230	80	18
47231	82	19
47232	79	13
47233	80	13
47234	78	13
47235	77	14
47236	76	15
47237	76	17
47238	75	13
47239	75	12
47240	78	12
47241	77	15
47242	77	16
47243	77	10
47244	77	10
47245	75	10
47246	75	15
47247	76	14
47248	76	17
47249	76	15
47250	77	15
47251	78	18
47252	80	19
47253	81	20
47254	81	22
47255	77	16
47256	77	18
47257	78	18
47258	78	13
47259	79	11
47260	80	14
47261	69	14
47262	71	12
47263	73	10
47264	77	10
47265	73	10
47266	76	11
47267	79	11
47268	81	10
47269	83	11
47270	76	10
47271	76	9
47272	77	13
47273	78	17
47274	80	18
47275	79	21
47276	82	22
47277	81	25
47278	80	27
47279	80	28
47280	82	16
47281	80	14
47282	81	14
47283	84	15
47284	84	19
47285	84	20
47286	84	23
47287	85	24
47288	85	24
47289	88	25
47290	88	27
47291	76	15
47292	78	14
47293	79	16
47294	80	17
47295	81	16
47296	82	17
47297	83	18
47298	66	21
47299	66	22
47300	67	17
47301	67	17
47302	68	14
47303	69	15
47304	70	15
47305	70	18
47306	58	21
47307	59	23
47308	61	24
47309	67	15
47310	67	14
47311	69	13
47312	69	11
47313	71	14
47314	73	14
47315	75	14
47316	56	15
47317	58	16
47318	57	8
47319	60	10
47320	62	9
47321	64	10
47322	65	9
47323	66	9
47324	62	10
47325	61	12
47326	60	8
47327	60	8
47328	58	14
47329	60	16
47330	63	17
47331	61	18
47332	64	19
47333	65	19
47334	68	19
47335	72	20
47336	73	15
47337	74	16
47338	75	17
47339	75	13
47340	79	14
47341	79	12
47342	81	13
47343	70	14
47344	71	16
47345	72	18
47346	77	20
47347	77	21
47348	77	21
47349	78	21
47350	80	21
47351	82	22
47352	85	22
47353	87	24
47354	87	28
47355	66	15
47356	73	9
47357	75	10
47358	69	11
47359	70	11
47360	73	15
47361	75	16
47362	75	16
47363	77	9
47364	81	9
47365	82	10
47366	84	10
47367	87	11
47368	88	11
47369	88	13
47370	89	13
47371	93	13
47372	94	14
47373	95	16
47374	96	17
47375	97	17
47376	97	19
47377	76	6
47378	80	7
47379	81	6
47380	82	10
47381	82	8
47382	83	8
47383	83	8
47384	85	8
47385	87	9
47386	69	9
47387	70	9
47388	71	15
47389	59	8
47390	59	8
47391	58	9
47392	58	12
47393	58	14
47394	59	15
47395	61	7
47396	61	10
47397	55	10
47398	54	13
47399	53	8
47400	55	10
47401	56	11
47402	57	9
47403	60	10
47404	60	12
47405	51	11
47406	50	12
47407	49	12
47408	49	13
47409	50	14
47410	53	14
47411	54	16
47412	55	17
47413	56	20
47414	56	20
47415	59	21
47416	62	24
47417	49	25
47418	53	27
47419	55	14
47420	58	16
47421	58	18
47422	59	20
47423	61	20
47424	66	21
47425	67	22
47426	69	25
47427	71	27
47428	72	28
47429	73	17
47430	75	19
47431	51	17
47432	51	15
47433	53	13
47434	55	14
47435	57	13
47436	59	14
47437	59	11
47438	62	9
47439	56	8
47440	57	10
47441	54	11
47442	52	14
47443	51	11
47444	49	12
47445	50	11
47446	50	10
47447	53	10
47448	53	10
47449	57	12
47450	59	13
47451	61	10
47452	63	11
47453	66	11
47454	67	9
47455	67	9
47456	71	11
47457	76	10
47458	78	11
47459	81	10
47460	83	11
47461	55	9
47462	53	9
47463	53	12
47464	53	11
47465	51	13
47466	51	14
47467	50	14
47468	54	15
47469	53	17
47470	53	19
47471	56	12
47472	57	15
47473	58	15
47474	60	15
47475	52	17
47476	52	19
47477	54	19
47478	55	16
47479	56	19
47480	57	20
47481	58	24
47482	62	25
47483	64	27
47484	66	30
47485	67	32
47486	67	33
47487	71	37
47488	73	38
47489	53	19
47490	51	18
47491	51	18
47492	51	19
47493	51	21
47494	52	23
47495	54	24
47496	50	25
47497	54	28
47498	54	15
47499	55	13
47500	57	11
47501	56	11
47502	56	11
47503	54	12
47504	55	13
47505	56	10
47506	56	11
47507	56	12
47508	57	13
47509	51	16
47510	53	17
47511	55	19
47512	54	20
47513	54	20
47514	56	21
47515	61	21
47516	63	15
47517	64	17
47518	64	18
47519	68	19
47520	55	6
47521	56	8
47522	56	10
47523	55	7
47524	55	8
47525	57	9
47526	58	13
47527	61	15
47528	62	13
47529	63	15
47530	64	18
47531	66	20
47532	68	21
47533	69	22
47534	70	23
47535	71	23
47536	73	23
47537	74	24
47538	75	25
47539	75	27
47540	75	30
47541	76	31
47542	79	33
47543	81	34
47544	48	9
47545	49	10
47546	51	12
47547	49	10
47548	48	11
47549	48	11
47550	47	9
47551	48	10
47552	49	11
47553	48	12
47554	48	13
47555	47	17
47556	45	7
47557	45	6
47558	44	5
47559	45	8
47560	46	11
47561	47	11
47562	50	11
47563	52	12
47564	53	14
47565	55	16
47566	58	16
47567	60	17
47568	61	18
47569	61	18
47570	61	19
47571	64	19
47572	66	21
47573	66	23
47574	67	24
47575	70	26
47576	70	28
47577	72	32
47578	74	34
47579	75	35
47580	77	37
47581	83	38
47582	85	40
47583	85	41
47584	42	20
47585	42	6
47586	41	7
47587	41	7
47588	44	9
47589	46	9
47590	49	11
47591	55	11
47592	56	12
47593	47	8
47594	49	11
47595	48	8
47596	46	8
47597	44	6
47598	44	5
47599	44	7
47600	45	6
47601	45	7
47602	44	10
47603	43	7
47604	42	10
47605	44	11
47606	44	12
47607	44	14
47608	45	9
47609	50	9
47610	51	11
47611	51	10
47612	53	10
47613	54	7
47614	55	8
47615	55	9
47616	57	11
47617	60	14
47618	60	15
47619	61	17
47620	62	18
47621	64	8
47622	65	7
47623	36	8
47624	38	9
47625	37	11
47626	37	11
47627	35	12
47628	33	5
47629	33	6
47630	35	10
47631	35	11
47632	36	11
47633	35	11
47634	33	11
47635	35	11
47636	36	12
47637	38	11
47638	40	14
47639	42	15
47640	42	17
47641	44	17
47642	44	20
47643	45	20
47644	47	21
47645	47	22
47646	49	24
47647	49	26
47648	49	26
47649	53	27
47650	54	29
47651	58	29
47652	58	31
47653	60	31
47654	61	32
47655	62	32
47656	64	35
47657	65	38
47658	66	39
47659	67	41
47660	68	42
47661	73	44
47662	76	44
47663	80	45
47664	82	49
47665	87	51
47666	88	52
47667	89	54
47668	89	55
47669	91	58
47670	93	58
47671	93	59
47672	95	60
47673	97	61
47674	100	63
47675	100	66
47676	103	67
47677	44	9
47678	47	3
47679	50	4
47680	53	4
47681	54	7
47682	56	6
47683	61	9
47684	63	10
47685	37	10
47686	36	12
47687	37	13
47688	40	15
47689	42	15
47690	42	16
47691	45	5
47692	46	6
47693	46	7
47694	46	3
47695	46	4
47696	48	3
47697	49	4
47698	53	4
47699	57	5
47700	62	7
47701	62	8
47702	64	8
47703	65	10
47704	66	11
47705	68	11
47706	70	15
47707	74	4
47708	74	5
47709	78	5
47710	78	8
47711	81	10
47712	82	6
47713	84	10
47714	85	12
47715	87	15
47716	34	14
47717	32	15
47718	34	15
47719	32	13
47720	35	13
47721	35	13
47722	36	13
47723	36	14
47724	32	13
47725	31	12
47726	29	12
47727	27	13
47728	30	14
47729	30	14
47730	31	17
47731	32	19
47732	35	23
47733	34	24
47734	34	25
47735	36	27
47736	36	31
47737	30	32
47738	30	33
47739	31	21
47740	29	21
47741	29	23
47742	27	23
47743	28	25
47744	28	26
47745	30	28
47746	33	29
47747	28	31
47748	33	31
47749	35	34
47750	31	37
47751	32	37
47752	33	39
47753	33	20
47754	34	22
47755	31	24
47756	31	26
47757	36	20
47758	36	21
47759	39	22
47760	42	20
47761	43	19
47762	30	18
47763	30	19
47764	30	20
47765	31	20
47766	32	22
47767	33	23
47768	34	24
47769	34	25
47770	35	26
47771	37	27
47772	41	27
47773	43	28
47774	44	29
47775	45	30
47776	45	32
47777	46	33
47778	47	35
47779	49	35
47780	25	14
47781	27	16
47782	28	13
47783	29	13
47784	31	16
47785	32	16
47786	33	17
47787	35	15
47788	37	16
47789	38	16
47790	20	19
47791	22	21
47792	16	21
47793	19	18
47794	17	22
47795	17	22
47796	16	18
47797	17	18
47798	18	19
47799	20	19
47800	22	19
47801	26	19
47802	29	19
47803	31	17
47804	23	17
47805	25	19
47806	23	21
47807	24	21
47808	24	24
47809	21	27
47810	22	27
47811	23	29
47812	24	29
47813	25	24
47814	26	25
47815	16	21
47816	15	22
47817	13	22
47818	14	24
47819	13	17
47820	13	19
47821	12	19
47822	11	16
47823	13	15
47824	13	16
47825	16	18
47826	17	19
47827	15	20
47828	18	24
47829	22	25
47830	22	27
47831	25	27
47832	28	30
47833	29	32
47834	32	32
47835	33	33
47836	36	33
47837	36	33
47838	37	35
47839	40	38
47840	40	39
47841	41	40
47842	44	43
47843	17	23
47844	17	23
47845	17	26
47846	18	26
47847	20	24
47848	20	26
47849	21	28
47850	5	25
47851	4	25
47852	3	27
47853	4	23
47854	2	24
47855	3	28
47856	1	25
47857	1	24
47858	4	27
47859	6	29
47860	8	30
47861	9	32
47862	9	34
47863	14	36
47864	16	38
47865	4	38
47866	5	40
47867	7	42
47868	11	32
47869	13	34
47870	16	36
47871	20	34
47872	23	32
47873	26	32
47874	29	31
47875	29	30
47876	10	33
47877	12	34
47878	11	35
47879	14	37
47880	16	31
47881	17	33
47882	21	33
47883	21	35
47884	22	37
47885	24	37
47886	27	39
47887	30	40
47888	31	41
47889	34	42
47890	35	43
47891	35	44
47892	38	45
47893	42	47
47894	42	49
47895	44	49
47896	48	50
47897	48	50
47898	52	52
47899	54	52
47900	58	53
47901	60	54
47902	60	55
47903	62	55
47904	62	56
47905	18	28
47906	20	29
47907	17	30
47908	18	32
47909	19	26
47910	23	26
47911	25	25
47912	29	26
47913	30	26
47914	34	26
47915	34	29
47916	34	31
47917	19	31
47918	17	32
47919	17	28
47920	16	29
47921	14	27
47922	16	30
47923	18	33
47924	21	33
47925	22	33
47926	25	35
47927	28	35
47928	22	33
47929	19	37
47930	21	37
47931	22	33
47932	26	33
47933	31	35
47934	32	37
47935	32	37
47936	32	37
47937	37	29
47938	40	31
47939	41	28
47940	43	28
47941	44	25
47942	45	26
47943	46	27
47944	23	28
47945	25	30
47946	27	27
47947	27	28
47948	28	30
47949	31	28
47950	31	29
47951	25	32
47952	26	35
47953	30	36
47954	31	39
47955	32	39
47956	32	40
47957	34	41
47958	37	41
47959	38	45
47960	38	47
47961	41	47
47962	42	48
47963	42	49
47964	44	50
47965	45	50
47966	46	52
47967	49	52
47968	49	54
47969	51	55
47970	53	56
47971	54	58
47972	55	61
47973	55	61
47974	55	62
47975	55	64
47976	56	65
47977	56	67
47978	58	68
47979	18	23
47980	20	22
47981	15	22
47982	16	20
47983	15	18
47984	15	18
47985	16	16
47986	20	15
47987	14	15
47988	13	13
47989	14	12
47990	17	10
47991	19	11
47992	19	12
47993	14	14
47994	16	16
47995	17	18
47996	18	20
47997	18	22
47998	19	23
47999	20	25
48000	21	25
48001	22	25
48002	24	24
48003	26	26
48004	27	26
48005	29	29
48006	30	32
48007	31	32
48008	32	32
48009	35	33
48010	36	35
48011	38	37
48012	41	39
48013	43	39
48014	43	40
48015	45	44
48016	50	45
48017	51	48
48018	53	50
48019	56	50
48020	56	51
48021	57	54
48022	61	54
48023	64	54
48024	67	58
48025	69	60
48026	72	60
48027	73	61
48028	74	62
48029	74	64
48030	74	64
48031	18	3
48032	18	4
48033	18	6
48034	20	6
48035	20	6
48036	20	7
48037	22	8
48038	23	3
48039	25	5
48040	0	0
48041	0	3
48042	1	7
48043	1	7
48044	1	7
48045	1	8
48046	1	10
48047	1	14
48048	1	0
48049	0	0
48050	2	0
48051	0	0
48052	0	0
48053	0	0
48054	0	0
48055	3	2
48056	0	0
48057	1	1
48058	1	1
48059	0	0
48060	0	0
48061	0	1
48062	1	0
48063	2	3
48064	2	6
48065	4	7
48066	6	9
48067	6	11
48068	7	13
48069	0	0
48070	2	0
48071	5	2
48072	4	2
48073	2	3
48074	0	3
48075	0	5
48076	0	6
48077	0	7
48078	1	10
48079	0	10
48080	0	14
48081	1	0
48082	4	1
48083	5	2
48084	9	2
48085	12	4
48086	13	2
48087	16	1
48088	17	3
48089	21	3
48090	22	4
48091	25	5
48092	15	7
48093	16	10
48094	9	9
48095	10	10
48096	11	12
48097	11	4
48098	14	7
48099	14	4
48100	17	5
48101	22	8
48102	23	10
48103	23	6
48104	25	5
48105	26	8
48106	5	11
48107	5	13
48108	4	8
48109	5	6
48110	3	4
48111	1	6
48112	2	11
48113	4	11
48114	9	7
48115	10	7
48116	7	5
48117	7	4
48118	8	5
48119	9	6
48120	9	8
48121	9	10
48122	12	10
48123	14	11
48124	15	13
48125	18	14
48126	23	15
48127	23	19
48128	24	23
48129	29	23
48130	31	24
48131	36	24
48132	39	27
48133	42	27
48134	27	5
48135	27	6
48136	30	1
48137	30	0
48138	32	3
48139	12	2
48140	13	0
48141	16	1
48142	12	2
48143	14	3
48144	15	4
48145	16	4
48146	16	5
48147	20	6
48148	25	8
48149	28	9
48150	31	9
48151	33	9
48152	37	10
48153	39	11
48154	31	13
48155	32	14
48156	32	14
48157	36	14
48158	38	17
48159	43	19
48160	40	21
48161	41	22
48162	42	24
48163	46	24
48164	46	15
48165	49	17
48166	53	18
48167	56	20
48168	59	21
48169	59	21
48170	61	21
48171	62	23
48172	63	23
48173	63	23
48174	64	23
48175	65	25
48176	68	26
48177	35	4
48178	36	4
48179	39	6
48180	39	7
48181	34	8
48182	35	12
48183	39	4
48184	43	4
48185	43	5
48186	33	3
48187	31	4
48188	30	4
48189	32	5
48190	34	1
48191	36	5
48192	39	7
48193	40	7
48194	40	9
48195	42	5
48196	44	3
48197	32	2
48198	31	1
48199	33	0
48200	33	2
48201	35	6
48202	41	7
48203	41	8
48204	42	11
48205	43	13
48206	45	13
48207	48	17
48208	52	19
48209	54	28
48210	56	30
48211	57	30
48212	58	30
48213	60	32
48214	64	33
48215	64	35
48216	65	40
48217	67	43
48218	70	44
48219	46	17
48220	51	16
48221	53	17
48222	54	18
48223	55	19
48224	45	21
48225	47	23
48226	48	23
48227	51	25
48228	55	26
48229	57	28
48230	60	32
48231	64	35
48232	64	38
48233	65	40
48234	67	42
48235	46	33
48236	49	36
48237	50	39
48238	53	39
48239	54	40
48240	55	42
48241	55	42
48242	57	43
48243	59	44
48244	61	46
48245	62	47
48246	63	48
48247	66	50
48248	68	50
48249	69	53
48250	70	42
48251	71	42
48252	58	20
48253	46	20
48254	46	22
48255	46	22
48256	49	24
48257	51	25
48258	54	18
48259	59	20
48260	60	20
48261	61	18
48262	61	19
48263	61	20
48264	63	23
48265	67	19
48266	68	19
48267	68	19
48268	69	19
48269	69	20
48270	69	22
48271	72	19
48272	74	18
48273	74	18
48274	76	19
48275	77	20
48276	79	23
48277	84	25
48278	86	26
48279	86	27
48280	88	18
48281	43	21
48282	43	19
48283	46	19
48284	48	20
48285	45	22
48286	46	24
48287	48	21
48288	49	21
48289	52	22
48290	54	23
48291	55	26
48292	45	22
48293	45	26
48294	48	18
48295	52	22
48296	54	23
48297	58	24
48298	59	26
48299	62	28
48300	50	20
48301	50	21
48302	50	21
48303	51	22
48304	53	25
48305	57	25
48306	59	25
48307	61	26
48308	64	26
48309	65	26
48310	50	15
48311	50	17
48312	52	13
48313	55	14
48314	53	14
48315	52	14
48316	54	19
48317	56	21
48318	58	11
48319	59	10
48320	60	11
48321	51	11
48322	49	12
48323	47	7
48324	47	7
48325	51	8
48326	52	9
48327	52	10
48328	53	10
48329	55	10
48330	56	12
48331	57	12
48332	60	12
48333	62	15
48334	63	15
48335	67	16
48336	68	18
48337	70	19
48338	70	19
48339	72	19
48340	74	21
48341	74	23
48342	76	25
48343	76	26
48344	78	28
48345	73	5
48346	74	6
48347	74	11
48348	74	13
48349	75	15
48350	77	14
48351	77	15
48352	78	16
48353	79	12
48354	38	15
48355	39	16
48356	39	16
48357	35	18
48358	34	19
48359	32	7
48360	33	8
48361	32	7
48362	33	7
48363	32	5
48364	33	4
48365	33	3
48366	34	4
48367	39	6
48368	40	8
48369	41	5
48370	42	6
48371	30	6
48372	29	6
48373	29	7
48374	28	8
48375	28	4
48376	30	9
48377	31	9
48378	33	13
48379	37	13
48380	38	14
48381	33	16
48382	34	19
48383	32	20
48384	34	20
48385	35	21
48386	35	23
48387	39	23
48388	40	24
48389	41	24
48390	43	24
48391	44	29
48392	46	6
48393	46	7
48394	46	7
48395	28	9
48396	29	11
48397	29	11
48398	31	12
48399	32	12
48400	24	14
48401	24	18
48402	25	8
48403	26	8
48404	26	10
48405	27	10
48406	28	11
48407	29	13
48408	34	14
48409	35	15
48410	35	17
48411	37	18
48412	37	19
48413	37	21
48414	37	23
48415	40	29
48416	42	31
48417	43	31
48418	43	32
48419	44	35
48420	44	35
48421	49	37
48422	49	39
48423	52	39
48424	53	42
48425	53	46
48426	54	48
48427	56	51
48428	57	53
48429	9	21
48430	9	22
48431	10	26
48432	8	24
48433	7	26
48434	8	28
48435	9	30
48436	12	31
48437	15	32
48438	16	32
48439	17	30
48440	21	34
48441	25	35
48442	29	35
48443	29	36
48444	31	36
48445	33	36
48446	38	39
48447	41	40
48448	43	42
48449	44	43
48450	47	45
48451	48	47
48452	52	51
48453	53	53
48454	26	28
48455	26	32
48456	26	34
48457	28	34
48458	29	34
48459	35	24
48460	37	26
48461	40	27
48462	44	29
48463	46	34
48464	46	34
48465	45	36
48466	45	37
48467	47	38
48468	33	28
48469	33	28
48470	34	23
48471	36	25
48472	39	26
48473	41	26
48474	28	25
48475	29	26
48476	30	25
48477	30	25
48478	24	24
48479	26	22
48480	27	20
48481	25	22
48482	25	22
48483	25	25
48484	26	26
48485	27	26
48486	27	26
48487	30	28
48488	31	29
48489	34	31
48490	35	32
48491	35	31
48492	35	32
48493	37	32
48494	40	37
48495	42	38
48496	44	38
48497	49	39
48498	51	39
48499	53	39
48500	54	41
48501	55	41
48502	57	41
48503	37	15
48504	30	15
48505	32	15
48506	32	15
48507	33	15
48508	37	15
48509	39	15
48510	40	0
48511	40	1
48512	41	1
48513	27	5
48514	27	7
48515	28	7
48516	32	9
48517	32	10
48518	36	10
48519	37	11
48520	38	11
48521	40	13
48522	43	4
48523	45	4
48524	46	4
48525	46	5
48526	47	7
48527	47	10
48528	49	8
48529	51	9
48530	52	9
48531	30	13
48532	31	14
48533	34	18
48534	36	20
48535	37	21
48536	40	21
48537	43	24
48538	45	28
48539	46	29
48540	48	31
48541	50	31
48542	53	33
48543	56	37
48544	57	37
48545	59	39
48546	61	39
48547	63	40
48548	65	41
48549	66	43
48550	67	45
48551	70	47
48552	71	47
48553	74	48
48554	77	48
48555	31	8
48556	30	10
48557	32	11
48558	34	11
48559	35	13
48560	37	15
48561	37	17
48562	38	17
48563	42	19
48564	42	19
48565	46	21
48566	46	23
48567	48	24
48568	49	19
48569	49	22
48570	52	22
48571	55	24
48572	56	27
48573	58	29
48574	59	30
48575	61	32
48576	63	33
48577	66	33
48578	67	34
48579	69	37
48580	71	42
48581	71	42
48582	73	44
48583	76	45
48584	77	47
48585	83	47
48586	84	49
48587	84	49
48588	88	50
48589	89	50
48590	92	50
48591	95	52
48592	95	53
48593	96	55
48594	97	56
48595	102	58
48596	103	59
48597	104	60
48598	104	62
48599	105	63
48600	107	65
48601	40	8
48602	43	9
48603	46	4
48604	48	8
48605	49	9
48606	52	12
48607	55	12
48608	59	8
48609	60	9
48610	47	10
48611	49	11
48612	49	14
48613	44	15
48614	53	17
48615	54	6
48616	56	6
48617	57	8
48618	58	8
48619	47	9
48620	47	9
48621	49	9
48622	51	7
48623	54	9
48624	56	8
48625	57	8
48626	58	9
48627	62	9
48628	65	11
48629	68	12
48630	68	13
48631	69	16
48632	70	18
48633	70	18
48634	71	19
48635	73	21
48636	76	23
48637	78	24
48638	79	25
48639	67	25
48640	67	27
48641	40	17
48642	39	19
48643	39	6
48644	37	4
48645	37	3
48646	37	5
48647	36	6
48648	36	6
48649	34	8
48650	36	3
48651	36	4
48652	38	5
48653	39	6
48654	40	9
48655	38	3
48656	39	1
48657	38	0
48658	37	1
48659	38	2
48660	38	3
48661	40	3
48662	41	4
48663	43	5
48664	43	8
48665	46	10
